instance,lable,predicted,correctness
2063,-1,-1,0.9006782945736435
2064,-1,-1,0.9007263922518159
2065,1,-1,0.9002904162633107
2066,1,-1,0.8998548621190131
2067,-1,1,0.8994197292069632
2068,-1,-1,0.8994683421942967
2069,-1,-1,0.8995169082125604
2070,1,-1,0.8990825688073395
2071,-1,-1,0.8991312741312741
2072,-1,-1,0.8991799324650265
2073,1,-1,0.8987463837994214
2074,1,-1,0.8983132530120482
2075,-1,-1,0.8983622350674374
2076,-1,-1,0.8984111699566683
2077,-1,-1,0.8984600577478344
2078,1,-1,0.8980278980278981
2079,-1,-1,0.8980769230769231
2080,-1,-1,0.8981259010091303
2081,-1,-1,0.8981748318924111
2082,1,-1,0.8977436389822372
2083,1,-1,0.8973128598848369
2084,-1,-1,0.8973621103117506
2085,-1,-1,0.8974113135186961
2086,-1,-1,0.8974604695735505
2087,-1,-1,0.8975095785440613
2088,-1,-1,0.8975586404978458
2089,-1,-1,0.8976076555023923
2090,1,-1,0.8971783835485414
2091,-1,-1,0.8972275334608031
2092,-1,-1,0.8972766364070712
2093,-1,-1,0.8973256924546322
2094,-1,-1,0.8973747016706444
2095,-1,-1,0.8974236641221374
2096,1,-1,0.8969957081545065
2097,1,-1,0.8965681601525262
2098,-1,-1,0.8966174368747022
2099,-1,-1,0.8966666666666666
2100,1,-1,0.8962398857686816
2101,-1,-1,0.8962892483349191
2102,-1,-1,0.896338563956253
2103,-1,-1,0.8963878326996197
2104,-1,-1,0.896437054631829
2105,-1,-1,0.8964862298195632
2106,-1,-1,0.8965353583293783
2107,-1,-1,0.896584440227704
2108,-1,-1,0.896633475580844
2109,-1,-1,0.8966824644549763
2110,-1,-1,0.8967314069161535
2111,-1,-1,0.896780303030303
2112,-1,-1,0.8968291528632276
2113,-1,-1,0.8968779564806055
2114,1,-1,0.8964539007092198
2115,-1,-1,0.8965028355387523
2116,-1,-1,0.896551724137931
2117,-1,-1,0.896600566572238
2118,-1,-1,0.8966493629070316
2119,-1,-1,0.8966981132075472
2120,-1,-1,0.8967468175388967
2121,-1,-1,0.8967954759660698
2122,-1,-1,0.8968440885539332
2123,1,-1,0.896421845574388
2124,-1,-1,0.8964705882352941
2125,-1,-1,0.896519285042333
2126,-1,-1,0.8965679360601787
2127,1,-1,0.8961466165413534
2128,-1,-1,0.896195396899953
2129,-1,-1,0.896244131455399
2130,-1,-1,0.8962928202721727
2131,-1,-1,0.8963414634146342
2132,1,-1,0.8959212376933896
2133,-1,-1,0.8959700093720713
2134,-1,-1,0.8960187353629977
2135,-1,-1,0.8960674157303371
2136,-1,-1,0.8961160505381376
2137,1,-1,0.8956969130028064
2138,-1,-1,0.8957456755493222
2139,-1,-1,0.8957943925233645
2140,-1,-1,0.8958430639887903
2141,-1,-1,0.8958916900093371
2142,-1,-1,0.8959402706486235
2143,-1,-1,0.8959888059701493
2144,-1,-1,0.896037296037296
2145,-1,-1,0.8960857409133272
2146,1,-1,0.895668374476013
2147,-1,-1,0.8957169459962756
2148,-1,-1,0.8957654723127035
2149,-1,-1,0.8958139534883721
2150,-1,-1,0.895862389586239
2151,-1,-1,0.895910780669145
2152,-1,-1,0.8959591267998143
2153,-1,-1,0.8960074280408542
2154,-1,-1,0.8960556844547564
2155,-1,-1,0.8961038961038961
2156,-1,-1,0.8961520630505332
2157,-1,-1,0.8962001853568119
2158,-1,-1,0.8962482630847615
2159,-1,-1,0.8962962962962963
2160,-1,-1,0.8963442850532161
2161,-1,-1,0.8963922294172063
2162,-1,-1,0.8964401294498382
2163,-1,-1,0.8964879852125693
2164,-1,-1,0.8965357967667437
2165,1,-1,0.8961218836565097
2166,-1,-1,0.8961698200276881
2167,-1,-1,0.8962177121771218
2168,-1,-1,0.8962655601659751
2169,-1,-1,0.8963133640552995
2170,1,-1,0.8959005066789498
2171,1,-1,0.89548802946593
2172,-1,-1,0.8955361251725725
2173,-1,-1,0.8955841766329347
2174,-1,-1,0.895632183908046
2175,-1,-1,0.8956801470588235
2176,-1,-1,0.8957280661460726
2177,-1,-1,0.8957759412304866
2178,-1,-1,0.895823772372648
2179,-1,-1,0.8958715596330276
2180,-1,1,0.8954607977991746
2181,-1,-1,0.8955087076076994
2182,-1,-1,0.8955565735226753
2183,-1,-1,0.8956043956043956
2184,-1,-1,0.8956521739130435
2185,-1,-1,0.8956999085086916
2186,-1,-1,0.8957475994513031
2187,-1,-1,0.8957952468007313
2188,-1,-1,0.89584285061672
2189,1,-1,0.8954337899543379
2190,-1,-1,0.895481515289822
2191,-1,-1,0.895529197080292
2192,-1,-1,0.895576835385317
2193,1,-1,0.8951686417502279
2194,-1,-1,0.8952164009111617
2195,-1,-1,0.895264116575592
2196,-1,-1,0.8953117888029131
2197,-1,-1,0.8953594176524113
2198,-1,-1,0.8954070031832652
2199,1,-1,0.895
2200,-1,-1,0.8950477055883689
2201,-1,-1,0.8950953678474114
2202,-1,-1,0.8951429868361326
2203,-1,-1,0.8951905626134301
2204,-1,-1,0.8952380952380953
2205,-1,-1,0.8952855847688124
2206,-1,-1,0.8953330312641595
2207,-1,-1,0.8953804347826086
2208,-1,-1,0.895427795382526
2209,-1,-1,0.895475113122172
2210,1,-1,0.8950701040253279
2211,-1,-1,0.895117540687161
2212,1,-1,0.894713059195662
2213,-1,-1,0.8947606142728094
2214,-1,1,0.8943566591422122
2215,-1,-1,0.894404332129964
2216,1,-1,0.894000902119982
2217,-1,-1,0.89404869251578
2218,-1,-1,0.8940964398377648
2219,-1,-1,0.8941441441441441
2220,-1,-1,0.8941918054930211
2221,1,-1,0.8937893789378938
2222,-1,-1,0.8938371569950517
2223,-1,-1,0.8938848920863309
2224,-1,-1,0.8939325842696629
2225,-1,-1,0.8939802336028752
2226,1,-1,0.8935788055680287
2227,-1,-1,0.8936265709156194
2228,-1,-1,0.8936742934051144
2229,-1,-1,0.8937219730941705
2230,-1,-1,0.8937696100403406
2231,-1,-1,0.8938172043010753
2232,-1,-1,0.8938647559337215
2233,-1,-1,0.8939122649955237
2234,-1,-1,0.8939597315436242
2235,1,-1,0.8935599284436494
2236,-1,-1,0.8936075100581136
2237,-1,-1,0.8936550491510277
2238,-1,-1,0.8937025457793658
2239,-1,-1,0.89375
2240,-1,-1,0.8937974118697011
2241,-1,-1,0.8938447814451382
2242,1,-1,0.8934462773071778
2243,-1,-1,0.89349376114082
2244,-1,-1,0.8935412026726058
2245,-1,-1,0.8935886019590383
2246,-1,-1,0.8936359590565198
2247,-1,1,0.8932384341637011
2248,-1,-1,0.8932859048465985
2249,-1,-1,0.8933333333333333
2250,-1,-1,0.8933807196801422
2251,-1,-1,0.8934280639431617
2252,-1,-1,0.8934753661784287
2253,-1,-1,0.8935226264418811
2254,-1,-1,0.893569844789357
2255,-1,-1,0.8936170212765957
2256,-1,-1,0.8936641559592379
2257,-1,-1,0.8937112488928255
2258,-1,-1,0.8937583001328021
2259,-1,-1,0.8938053097345132
2260,-1,-1,0.8938522777532065
2261,-1,-1,0.8938992042440318
2262,1,-1,0.8935041979673001
2263,-1,-1,0.8935512367491166
2264,-1,-1,0.893598233995585
2265,-1,-1,0.8936451897616946
2266,-1,-1,0.8936921041023379
2267,-1,-1,0.8937389770723104
2268,-1,-1,0.8937858087263112
2269,-1,-1,0.8938325991189427
2270,1,-1,0.8934390136503743
2271,-1,-1,0.8934859154929577
2272,-1,-1,0.893532776066872
2273,-1,-1,0.8935795954265612
2274,-1,-1,0.8936263736263736
2275,-1,-1,0.8936731107205624
2276,-1,-1,0.893719806763285
2277,-1,-1,0.8937664618086041
2278,-1,-1,0.8938130759104871
2279,-1,-1,0.893859649122807
2280,-1,-1,0.8939061814993424
2281,-1,-1,0.8939526730937774
2282,-1,-1,0.8939991239597022
2283,-1,-1,0.8940455341506129
2284,-1,-1,0.8940919037199124
2285,-1,-1,0.8941382327209099
2286,-1,-1,0.8941845212068211
2287,1,-1,0.8937937062937062
2288,-1,-1,0.8938401048492791
2289,-1,-1,0.8938864628820961
2290,-1,-1,0.8939327804452204
2291,-1,-1,0.893979057591623
2292,-1,-1,0.8940252943741823
2293,-1,-1,0.8940714908456844
2294,-1,-1,0.8941176470588236
2295,-1,-1,0.894163763066202
2296,-1,-1,0.8942098389203309
2297,-1,-1,0.8942558746736292
2298,-1,-1,0.8943018703784255
2299,-1,-1,0.8943478260869565
2300,-1,-1,0.894393741851369
2301,1,-1,0.894005212858384
2302,-1,-1,0.8940512375162831
2303,1,-1,0.8936631944444444
2304,-1,-1,0.8937093275488069
2305,-1,-1,0.893755420641804
2306,-1,-1,0.8938014737754659
2307,-1,-1,0.8938474870017331
2308,-1,-1,0.8938934603724557
2309,-1,-1,0.8939393939393939
2310,-1,-1,0.8939852877542189
2311,-1,-1,0.8940311418685121
2312,1,-1,0.893644617380026
2313,-1,-1,0.8936905790838375
2314,-1,-1,0.8937365010799136
2315,1,-1,0.8933506044905009
2316,-1,-1,0.8933966335779024
2317,-1,-1,0.8934426229508197
2318,1,-1,0.8930573523070289
2319,-1,-1,0.8931034482758621
2320,-1,-1,0.8931495045239121
2321,1,-1,0.8927648578811369
2322,-1,-1,0.8928110202324581
2323,-1,-1,0.8928571428571429
2324,-1,-1,0.8929032258064517
2325,-1,-1,0.8929492691315564
2326,-1,-1,0.8929952728835411
2327,-1,-1,0.8930412371134021
2328,-1,-1,0.8930871618720481
2329,-1,-1,0.8931330472103004
2330,-1,-1,0.8931788931788932
2331,1,-1,0.8927958833619211
2332,1,-1,0.8924132018859837
2333,-1,-1,0.8924592973436161
2334,-1,-1,0.8925053533190578
2335,-1,1,0.8921232876712328
2336,-1,-1,0.8921694480102695
2337,-1,-1,0.8922155688622755
2338,-1,-1,0.8922616502778965
2339,1,-1,0.8918803418803419
2340,-1,-1,0.8919265271251602
2341,-1,-1,0.8919726729291204
2342,-1,-1,0.892018779342723
2343,-1,-1,0.8920648464163823
2344,-1,-1,0.8921108742004265
2345,-1,-1,0.8921568627450981
2346,-1,-1,0.8922028121005539
2347,-1,-1,0.8922487223168655
2348,-1,-1,0.8922945934440187
2349,-1,-1,0.8923404255319148
2350,-1,-1,0.89238621863037
2351,-1,-1,0.8924319727891157
2352,1,-1,0.8920526986825329
2353,-1,-1,0.8920985556499575
2354,-1,-1,0.8921443736730361
2355,-1,-1,0.8921901528013583
2356,-1,-1,0.8922358930844294
2357,-1,-1,0.8922815945716709
2358,-1,-1,0.8923272573124205
2359,1,-1,0.8919491525423728
2360,-1,-1,0.8919949174078781
2361,1,-1,0.8916172734970365
2362,-1,-1,0.8916631400761743
2363,1,-1,0.8912859560067682
2364,-1,1,0.8909090909090909
2365,-1,-1,0.8909551986475064
2366,-1,-1,0.8910012674271229
2367,-1,-1,0.8910472972972973
2368,-1,-1,0.8910932883073026
2369,-1,-1,0.8911392405063291
2370,-1,-1,0.8911851539434837
2371,-1,-1,0.8912310286677909
2372,-1,-1,0.8912768647281921
2373,-1,-1,0.8913226621735467
2374,-1,-1,0.8913684210526316
2375,-1,-1,0.8914141414141414
2376,-1,-1,0.8914598233066892
2377,-1,-1,0.8915054667788057
2378,-1,-1,0.8915510718789408
2379,-1,-1,0.8915966386554622
2380,-1,-1,0.8916421671566569
2381,-1,-1,0.8916876574307305
2382,-1,-1,0.8917331095258078
2383,1,-1,0.8913590604026845
2384,-1,-1,0.8914046121593291
2385,-1,-1,0.8914501257334451
2386,-1,-1,0.8914956011730205
2387,-1,-1,0.8915410385259631
2388,-1,-1,0.8915864378401005
2389,-1,-1,0.8916317991631799
2390,-1,-1,0.8916771225428691
2391,1,-1,0.8913043478260869
2392,-1,-1,0.8913497701629753
2393,-1,-1,0.8913951545530493
2394,-1,-1,0.8914405010438413
2395,-1,-1,0.8914858096828047
2396,-1,-1,0.8915310805173133
2397,-1,-1,0.8915763135946623
2398,-1,-1,0.8916215089620675
2399,-1,-1,0.8916666666666667
2400,-1,-1,0.8917117867555185
2401,-1,-1,0.8917568692756037
2402,-1,-1,0.8918019142738244
2403,-1,-1,0.891846921797005
2404,-1,-1,0.8918918918918919
2405,-1,-1,0.8919368246051538
2406,-1,-1,0.8919817199833818
2407,-1,-1,0.8920265780730897
2408,1,-1,0.8916562889165629
2409,-1,-1,0.8917012448132781
2410,-1,-1,0.891746163417669
2411,-1,-1,0.8917910447761194
2412,-1,-1,0.8918358889349358
2413,-1,-1,0.891880695940348
2414,-1,-1,0.8919254658385093
2415,-1,-1,0.8919701986754967
2416,-1,-1,0.8920148944973108
2417,-1,-1,0.892059553349876
2418,-1,-1,0.892104175279041
2419,-1,-1,0.8921487603305785
2420,-1,-1,0.8921933085501859
2421,-1,-1,0.8922378199834847
2422,-1,-1,0.8922822946760215
2423,1,-1,0.891914191419142
2424,-1,-1,0.8919587628865979
2425,-1,-1,0.8920032976092334
2426,1,-1,0.8916357643180882
2427,-1,-1,0.8916803953871499
2428,-1,-1,0.8917249897076986
2429,-1,-1,0.8917695473251028
2430,-1,-1,0.8918140682846565
2431,-1,-1,0.891858552631579
2432,-1,-1,0.8919030004110152
2433,-1,-1,0.8919474116680361
2434,-1,-1,0.8919917864476387
2435,-1,-1,0.8920361247947455
2436,-1,-1,0.892080426754206
2437,-1,-1,0.8921246923707957
2438,-1,-1,0.8921689216892169
2439,-1,-1,0.8922131147540984
2440,-1,-1,0.8922572716099959
2441,-1,-1,0.8923013923013923
2442,-1,-1,0.8923454768726975
2443,1,-1,0.8919803600654664
2444,-1,-1,0.8920245398773006
2445,-1,-1,0.8920686835650041
2446,-1,-1,0.8921127911728647
2447,-1,-1,0.8921568627450981
2448,1,1,0.8922008983258473
2449,-1,-1,0.8922448979591837
2450,-1,-1,0.8922888616891065
2451,-1,-1,0.8923327895595432
2452,1,-1,0.8919690175295556
2453,-1,-1,0.8920130399348003
2454,-1,-1,0.8920570264765784
2455,-1,-1,0.8921009771986971
2456,-1,-1,0.8921448921448921
2457,-1,-1,0.8921887713588283
2458,-1,-1,0.8922326148840992
2459,-1,-1,0.8922764227642277
2460,-1,-1,0.8923201950426656
2461,-1,-1,0.8923639317627945
2462,-1,-1,0.8924076329679252
2463,-1,-1,0.8924512987012987
2464,1,-1,0.8920892494929006
2465,-1,-1,0.8921330089213301
2466,1,-1,0.8917713822456425
2467,-1,-1,0.8918152350081038
2468,-1,-1,0.8918590522478737
2469,-1,-1,0.8919028340080971
2470,-1,-1,0.8919465803318495
2471,-1,-1,0.8919902912621359
2472,-1,-1,0.8920339668418924
2473,-1,-1,0.8920776071139854
2474,-1,-1,0.8921212121212121
2475,-1,-1,0.8921647819063004
2476,-1,-1,0.8922083165119096
2477,-1,-1,0.8922518159806295
2478,-1,-1,0.8922952803549818
2479,-1,-1,0.8923387096774194
2480,-1,-1,0.8923821039903265
2481,-1,-1,0.8924254633360194
2482,-1,-1,0.8924687877567459
2483,1,-1,0.8921095008051529
2484,-1,1,0.8917505030181087
2485,-1,-1,0.8917940466613034
2486,-1,-1,0.891837555287495
2487,-1,1,0.8914790996784566
2488,-1,-1,0.8915226998794696
2489,-1,-1,0.891566265060241
2490,-1,-1,0.8916097952629466
2491,-1,-1,0.891653290529695
2492,-1,-1,0.8916967509025271
2493,-1,-1,0.8917401764234162
2494,-1,-1,0.8917835671342685
2495,-1,-1,0.8918269230769231
2496,-1,-1,0.8918702442931518
2497,-1,-1,0.8919135308246597
2498,-1,-1,0.8919567827130852
2499,-1,-1,0.892
2500,-1,-1,0.8920431827269092
2501,-1,-1,0.8920863309352518
2502,-1,-1,0.8921294446664003
2503,-1,-1,0.8921725239616614
2504,-1,-1,0.8922155688622755
2505,-1,-1,0.8922585794094174
2506,-1,-1,0.8923015556441962
2507,-1,-1,0.8923444976076556
2508,-1,-1,0.8923874053407732
2509,1,-1,0.8920318725099602
2510,-1,-1,0.8920748705694942
2511,-1,-1,0.8921178343949044
2512,1,-1,0.8917628332670116
2513,1,-1,0.8914081145584726
2514,-1,-1,0.8914512922465209
2515,1,-1,0.8910969793322735
2516,1,-1,0.8907429479539134
2517,-1,-1,0.8907863383637807
2518,-1,-1,0.8908296943231441
2519,-1,-1,0.8908730158730159
2520,-1,-1,0.8909163030543436
2521,-1,-1,0.8909595559080096
2522,-1,-1,0.8910027744748316
2523,-1,-1,0.8910459587955626
2524,-1,-1,0.8910891089108911
2525,-1,-1,0.8911322248614411
2526,-1,-1,0.891175306687772
2527,-1,-1,0.8912183544303798
2528,-1,-1,0.8912613681296956
2529,-1,-1,0.8913043478260869
2530,-1,-1,0.8913472935598578
2531,1,-1,0.8909952606635071
2532,-1,-1,0.8910382945124359
2533,-1,-1,0.8910812943962115
2534,-1,-1,0.8911242603550296
2535,-1,-1,0.8911671924290221
2536,-1,-1,0.8912100906582577
2537,-1,-1,0.8912529550827423
2538,-1,-1,0.8912957857424183
2539,-1,-1,0.8913385826771654
2540,1,-1,0.8909878000787091
2541,-1,-1,0.8910306845003934
2542,1,-1,0.8906802988596146
2543,-1,-1,0.8907232704402516
2544,1,-1,0.8903732809430256
2545,-1,-1,0.8904163393558523
2546,-1,-1,0.8904593639575972
2547,-1,-1,0.890502354788069
2548,-1,-1,0.8905453118870145
2549,-1,-1,0.8905882352941177
2550,-1,-1,0.8906311250490004
2551,1,-1,0.890282131661442
2552,-1,-1,0.890325107716412
2553,-1,-1,0.8903680501174628
2554,-1,-1,0.8904109589041096
2555,-1,-1,0.8904538341158059
2556,-1,-1,0.8904966757919437
2557,1,-1,0.8901485535574668
2558,-1,-1,0.8901914810472841
2559,-1,-1,0.890234375
2560,-1,-1,0.8902772354549005
2561,-1,-1,0.89032006245121
2562,-1,-1,0.8903628560280921
2563,1,-1,0.890015600624025
2564,1,-1,0.8896686159844055
2565,-1,-1,0.8897116134060795
2566,1,-1,0.8893650175301909
2567,-1,-1,0.8894080996884736
2568,-1,-1,0.8894511483067341
2569,-1,-1,0.8894941634241245
2570,-1,-1,0.8895371450797355
2571,-1,-1,0.8895800933125972
2572,-1,-1,0.8896230081616789
2573,-1,-1,0.8896658896658897
2574,-1,-1,0.8897087378640777
2575,-1,-1,0.889751552795031
2576,1,-1,0.889406286379511
2577,-1,1,0.8890612878200155
2578,-1,-1,0.889104303993796
2579,-1,-1,0.8891472868217054
2580,-1,-1,0.8891902363425029
2581,-1,-1,0.8892331525948877
2582,-1,-1,0.889276035617499
2583,-1,-1,0.8893188854489165
2584,-1,-1,0.8893617021276595
2585,-1,-1,0.8894044856921887
2586,-1,-1,0.8894472361809045
2587,-1,-1,0.8894899536321483
2588,-1,-1,0.8895326380842024
2589,-1,-1,0.8895752895752895
2590,-1,-1,0.8896179081435739
2591,-1,-1,0.8896604938271605
2592,1,-1,0.889317392981103
2593,-1,-1,0.8893600616808018
2594,-1,-1,0.8894026974951831
2595,-1,-1,0.8894453004622496
2596,-1,-1,0.889487870619946
2597,1,-1,0.8891454965357968
2598,-1,-1,0.8891881492881878
2599,-1,-1,0.8892307692307693
2600,-1,-1,0.889273356401384
2601,-1,-1,0.889315910837817
2602,-1,-1,0.8893584325777949
2603,-1,-1,0.8894009216589862
2604,-1,-1,0.8894433781190019
2605,-1,-1,0.8894858019953953
2606,-1,-1,0.8895281933256617
2607,-1,-1,0.8895705521472392
2608,-1,1,0.8892295898811805
2609,-1,-1,0.889272030651341
2610,1,-1,0.8889314438912295
2611,-1,-1,0.8889739663093414
2612,-1,-1,0.8890164561806353
2613,-1,-1,0.8890589135424637
2614,-1,-1,0.8891013384321224
2615,-1,-1,0.8891437308868502
2616,-1,-1,0.8891860909438288
2617,-1,-1,0.8892284186401833
2618,-1,-1,0.8892707140129821
2619,-1,-1,0.8893129770992366
2620,-1,-1,0.8893552079359023
2621,-1,-1,0.889397406559878
2622,-1,-1,0.8894395730080061
2623,-1,-1,0.8894817073170732
2624,-1,-1,0.8895238095238095
2625,1,-1,0.8891850723533892
2626,-1,-1,0.8892272554244385
2627,-1,1,0.8888888888888888
2628,-1,-1,0.8889311525294789
2629,1,-1,0.8885931558935362
2630,1,-1,0.8882554161915621
2631,-1,-1,0.8882978723404256
2632,-1,-1,0.8883402962400304
2633,-1,-1,0.8883826879271071
2634,-1,-1,0.8884250474383302
2635,-1,-1,0.8884673748103187
2636,-1,-1,0.888509670079636
2637,-1,-1,0.88855193328279
2638,-1,-1,0.8885941644562334
2639,-1,-1,0.8886363636363637
2640,-1,-1,0.8886785308595229
2641,-1,-1,0.8887206661619985
2642,-1,-1,0.8887627695800226
2643,-1,1,0.8884266263237519
2644,-1,-1,0.888468809073724
2645,-1,-1,0.8885109599395313
2646,-1,-1,0.8885530789573102
2647,-1,-1,0.888595166163142
2648,-1,-1,0.888637221593054
2649,-1,-1,0.8886792452830189
2650,-1,-1,0.8887212372689551
2651,-1,-1,0.888763197586727
2652,-1,-1,0.8888051262721447
2653,-1,-1,0.8888470233609645
2654,-1,-1,0.8888888888888888
2655,-1,-1,0.8889307228915663
2656,-1,-1,0.8889725254045916
2657,-1,-1,0.8890142964635064
2658,-1,-1,0.8890560361037985
2659,1,-1,0.8887218045112782
2660,-1,-1,0.8887636226982337
2661,-1,-1,0.8888054094665665
2662,-1,-1,0.888847164851671
2663,-1,-1,0.8888888888888888
2664,-1,-1,0.8889305816135085
2665,-1,-1,0.8889722430607652
2666,-1,-1,0.8890138732658418
2667,-1,-1,0.889055472263868
2668,-1,-1,0.8890970400899213
2669,-1,-1,0.8891385767790262
2670,-1,-1,0.889180082366155
2671,-1,-1,0.8892215568862275
2672,-1,-1,0.8892630003741114
2673,1,-1,0.8889304412864623
2674,-1,-1,0.8889719626168224
2675,1,-1,0.8886397608370703
2676,-1,-1,0.8886813597310422
2677,-1,-1,0.888722927557879
2678,-1,-1,0.8887644643523703
2679,-1,-1,0.8888059701492538
2680,-1,-1,0.8888474449832152
2681,-1,-1,0.8888888888888888
2682,-1,-1,0.8889303019008572
2683,-1,-1,0.8889716840536512
2684,-1,-1,0.8890130353817505
2685,1,-1,0.8886820551005212
2686,-1,-1,0.8887234834387793
2687,-1,-1,0.8887648809523809
2688,-1,-1,0.8888062476757159
2689,-1,-1,0.8888475836431227
2690,1,-1,0.8885172798216276
2691,1,1,0.888558692421991
2692,-1,-1,0.8886000742666171
2693,-1,-1,0.888641425389755
2694,-1,-1,0.8886827458256029
2695,1,-1,0.8883531157270029
2696,1,-1,0.8880237300704487
2697,-1,-1,0.888065233506301
2698,-1,-1,0.8881067061874769
2699,-1,1,0.8877777777777778
2700,-1,-1,0.8878193261754905
2701,-1,-1,0.887860843819393
2702,-1,-1,0.8879023307436182
2703,-1,-1,0.8879437869822485
2704,-1,-1,0.8879852125693161
2705,-1,-1,0.8880266075388027
2706,-1,-1,0.8880679719246398
2707,-1,-1,0.888109305760709
2708,-1,-1,0.8881506090808416
2709,-1,-1,0.8881918819188191
2710,-1,-1,0.8882331243083733
2711,-1,-1,0.8882743362831859
2712,-1,-1,0.888315517876889
2713,-1,-1,0.8883566691230655
2714,-1,-1,0.8883977900552487
2715,-1,-1,0.8884388807069219
2716,-1,-1,0.8884799411115201
2717,-1,-1,0.8885209713024282
2718,-1,-1,0.8885619713129828
2719,-1,-1,0.8886029411764705
2720,-1,-1,0.8886438809261301
2721,-1,-1,0.8886847905951506
2722,-1,-1,0.8887256702166728
2723,1,-1,0.8883994126284875
2724,-1,-1,0.8884403669724771
2725,-1,-1,0.888481291269259
2726,-1,-1,0.8885221855518886
2727,-1,-1,0.8885630498533724
2728,1,-1,0.8882374496152436
2729,-1,-1,0.8882783882783882
2730,-1,-1,0.8883192969608202
2731,-1,-1,0.8883601756954612
2732,-1,-1,0.8884010245151848
2733,-1,-1,0.8884418434528164
2734,-1,-1,0.8884826325411335
2735,1,-1,0.8881578947368421
2736,-1,-1,0.8881987577639752
2737,-1,-1,0.8882395909422937
2738,-1,-1,0.8882803943044907
2739,1,-1,0.887956204379562
2740,-1,-1,0.8879970813571689
2741,-1,-1,0.888037928519329
2742,1,-1,0.8877141815530442
2743,-1,-1,0.8877551020408163
2744,-1,-1,0.8877959927140255
2745,-1,-1,0.887836853605244
2746,1,-1,0.8875136512559155
2747,-1,-1,0.8875545851528385
2748,-1,-1,0.887595489268825
2749,-1,-1,0.8876363636363637
2750,-1,-1,0.8876772082878953
2751,1,-1,0.8873546511627907
2752,-1,-1,0.8873955684707592
2753,-1,-1,0.8874364560639071
2754,-1,-1,0.8874773139745916
2755,-1,-1,0.8875181422351234
2756,-1,-1,0.8875589408777657
2757,-1,-1,0.8875997099347354
2758,-1,-1,0.8876404494382022
2759,-1,-1,0.8876811594202898
2760,1,-1,0.8873596522998913
2761,-1,-1,0.8874004344677769
2762,-1,-1,0.8874411871154542
2763,-1,1,0.8871201157742402
2764,-1,-1,0.8871609403254973
2765,-1,-1,0.8872017353579176
2766,-1,-1,0.8872425009035056
2767,-1,-1,0.8872832369942196
2768,-1,-1,0.8873239436619719
2769,1,-1,0.8870036101083032
2770,-1,-1,0.8870443883074702
2771,-1,-1,0.887085137085137
2772,-1,1,0.8867652362062748
2773,-1,-1,0.8868060562364816
2774,1,-1,0.8864864864864865
2775,-1,-1,0.8865273775216138
2776,-1,-1,0.8865682391069499
2777,-1,-1,0.8866090712742981
2778,-1,-1,0.8866498740554156
2779,-1,-1,0.8866906474820144
2780,-1,-1,0.8867313915857605
2781,-1,-1,0.8867721063982746
2782,-1,-1,0.8868127919511318
2783,-1,-1,0.8868534482758621
2784,-1,-1,0.8868940754039497
2785,-1,-1,0.8869346733668342
2786,-1,-1,0.8869752421959096
2787,-1,-1,0.8870157819225251
2788,-1,-1,0.8870562925779849
2789,-1,-1,0.8870967741935484
2790,-1,-1,0.88713722680043
2791,-1,-1,0.8871776504297995
2792,-1,-1,0.8872180451127819
2793,-1,-1,0.8872584108804581
2794,-1,-1,0.8872987477638641
2795,-1,1,0.8869814020028612
2796,-1,-1,0.8870218090811584
2797,-1,-1,0.8870621872766261
2798,-1,-1,0.8871025366202215
2799,-1,-1,0.8871428571428571
2800,-1,-1,0.8871831488754016
2801,-1,-1,0.8872234118486795
2802,-1,-1,0.8872636460934713
2803,-1,-1,0.8873038516405135
2804,-1,-1,0.8873440285204991
2805,-1,-1,0.887384176764077
2806,1,-1,0.8870680441752761
2807,-1,-1,0.8871082621082621
2808,1,-1,0.8867924528301887
2809,-1,-1,0.8868327402135231
2810,-1,-1,0.8868729989327642
2811,1,-1,0.8865576102418208
2812,-1,-1,0.8865979381443299
2813,-1,-1,0.8866382373845061
2814,-1,-1,0.8866785079928952
2815,-1,-1,0.88671875
2816,-1,-1,0.8867589634362797
2817,-1,-1,0.8867991483321505
2818,-1,-1,0.8868393047179851
2819,-1,-1,0.8868794326241135
2820,-1,-1,0.8869195320808224
2821,-1,-1,0.8869596031183558
2822,-1,-1,0.8869996457669146
2823,-1,-1,0.8870396600566572
2824,-1,-1,0.8870796460176991
2825,1,-1,0.886765746638358
2826,-1,-1,0.8868058012026884
2827,-1,-1,0.8868458274398868
2828,1,-1,0.8865323435843054
2829,-1,-1,0.8865724381625442
2830,-1,-1,0.886612504415401
2831,-1,-1,0.8866525423728814
2832,-1,-1,0.8866925520649488
2833,-1,-1,0.8867325335215244
2834,-1,-1,0.8867724867724868
2835,-1,-1,0.8868124118476728
2836,-1,-1,0.8868523087768769
2837,-1,-1,0.8868921775898521
2838,-1,-1,0.8869320183163085
2839,1,-1,0.8866197183098592
2840,-1,-1,0.8866596268919394
2841,1,1,0.8866995073891626
2842,-1,-1,0.8867393598311643
2843,-1,-1,0.8867791842475387
2844,-1,-1,0.8868189806678383
2845,-1,-1,0.8868587491215741
2846,-1,-1,0.8868984896382157
2847,-1,-1,0.886938202247191
2848,-1,-1,0.8869778869778869
2849,-1,-1,0.8870175438596491
2850,-1,-1,0.8870571729217819
2851,-1,-1,0.8870967741935484
2852,1,-1,0.8867858394672274
